dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-27,2026-09-27 08:00:00,2026-09-27 10:00,80.8,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 08:15:00,2026-09-27 10:15,54.99,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 08:30:00,2026-09-27 10:30,32.32,0.016,2026-09-26 09:42:51
2026-09-27,2026-09-27 08:45:00,2026-09-27 10:45,-0.56,0.12,2026-09-26 09:42:51
2026-09-27,2026-09-27 09:00:00,2026-09-27 11:00,17.75,0.008,2026-09-26 09:42:51
2026-09-27,2026-09-27 09:15:00,2026-09-27 11:15,-0.56,0.605,2026-09-26 09:42:51
2026-09-27,2026-09-27 09:30:00,2026-09-27 11:30,-0.56,0.65,2026-09-26 09:42:51
2026-09-27,2026-09-27 09:45:00,2026-09-27 11:45,-0.56,0.69,2026-09-26 09:42:51
2026-09-27,2026-09-27 10:00:00,2026-09-27 12:00,-0.56,0.708,2026-09-26 09:42:51
2026-09-27,2026-09-27 10:15:00,2026-09-27 12:15,-0.56,0.679,2026-09-26 09:42:51
2026-09-27,2026-09-27 10:30:00,2026-09-27 12:30,-0.56,0.855,2026-09-26 09:42:51
2026-09-27,2026-09-27 10:45:00,2026-09-27 12:45,-0.56,0.912,2026-09-26 09:42:51
2026-09-27,2026-09-27 11:00:00,2026-09-27 13:00,-0.56,0.94,2026-09-26 09:42:51
2026-09-27,2026-09-27 11:15:00,2026-09-27 13:15,-0.56,0.96,2026-09-26 09:42:51
2026-09-27,2026-09-27 11:30:00,2026-09-27 13:30,-0.56,0.972,2026-09-26 09:42:51
2026-09-27,2026-09-27 11:45:00,2026-09-27 13:45,-0.56,0.987,2026-09-26 09:42:51
2026-09-27,2026-09-27 12:00:00,2026-09-27 14:00,-0.56,0.968,2026-09-26 09:42:51
2026-09-27,2026-09-27 12:15:00,2026-09-27 14:15,-0.56,0.97,2026-09-26 09:42:51
2026-09-27,2026-09-27 12:30:00,2026-09-27 14:30,-0.56,0.966,2026-09-26 09:42:51
2026-09-27,2026-09-27 12:45:00,2026-09-27 14:45,-0.56,0.976,2026-09-26 09:42:51
2026-09-27,2026-09-27 13:00:00,2026-09-27 15:00,-0.56,0.986,2026-09-26 09:42:51
2026-09-27,2026-09-27 13:15:00,2026-09-27 15:15,-0.56,0.985,2026-09-26 09:42:51
2026-09-27,2026-09-27 13:30:00,2026-09-27 15:30,-0.56,0.979,2026-09-26 09:42:51
2026-09-27,2026-09-27 13:45:00,2026-09-27 15:45,-0.56,0.983,2026-09-26 09:42:51
2026-09-27,2026-09-27 14:00:00,2026-09-27 16:00,-0.56,0.974,2026-09-26 09:42:51
2026-09-27,2026-09-27 14:15:00,2026-09-27 16:15,-0.56,0.956,2026-09-26 09:42:51
2026-09-27,2026-09-27 14:30:00,2026-09-27 16:30,-0.56,0.96,2026-09-26 09:42:51
2026-09-27,2026-09-27 14:45:00,2026-09-27 16:45,-0.56,0.951,2026-09-26 09:42:51
2026-09-27,2026-09-27 15:00:00,2026-09-27 17:00,-0.56,0.623,2026-09-26 09:42:51
2026-09-27,2026-09-27 15:15:00,2026-09-27 17:15,-0.56,0.366,2026-09-26 09:42:51
2026-09-27,2026-09-27 15:30:00,2026-09-27 17:30,-0.56,0.142,2026-09-26 09:42:51
2026-09-27,2026-09-27 15:45:00,2026-09-27 17:45,35.16,0.023,2026-09-26 09:42:51
2026-09-27,2026-09-27 16:00:00,2026-09-27 18:00,60.86,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 16:15:00,2026-09-27 18:15,68.84,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 16:30:00,2026-09-27 18:30,86.21,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 16:45:00,2026-09-27 18:45,101.46,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 17:00:00,2026-09-27 19:00,133.95,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 17:15:00,2026-09-27 19:15,143.2,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 17:30:00,2026-09-27 19:30,151.33,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 17:45:00,2026-09-27 19:45,158.25,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 18:00:00,2026-09-27 20:00,165.33,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 18:15:00,2026-09-27 20:15,163.81,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 18:30:00,2026-09-27 20:30,163.02,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 18:45:00,2026-09-27 20:45,158.88,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 19:00:00,2026-09-27 21:00,181.38,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 19:15:00,2026-09-27 21:15,185.79,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 19:30:00,2026-09-27 21:30,188.89,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 19:45:00,2026-09-27 21:45,187.36,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 20:00:00,2026-09-27 22:00,204.91,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 20:15:00,2026-09-27 22:15,202.91,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 20:30:00,2026-09-27 22:30,201.59,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 20:45:00,2026-09-27 22:45,196.28,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 21:00:00,2026-09-27 23:00,196.21,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 21:15:00,2026-09-27 23:15,192.05,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 21:30:00,2026-09-27 23:30,188.9,0.0,2026-09-26 09:42:51
2026-09-27,2026-09-27 21:45:00,2026-09-27 23:45,183.61,0.0,2026-09-26 09:42:51
