dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-12,2026-09-12 06:30:00,2026-09-12 08:30,186.71,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 06:45:00,2026-09-12 08:45,162.03,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 07:00:00,2026-09-12 09:00,107.5,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 07:15:00,2026-09-12 09:15,86.45,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 07:30:00,2026-09-12 09:30,58.29,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 07:45:00,2026-09-12 09:45,27.36,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 08:00:00,2026-09-12 10:00,22.66,0.021,2026-09-11 09:11:09
2026-09-12,2026-09-12 08:15:00,2026-09-12 10:15,13.87,0.022,2026-09-11 09:11:09
2026-09-12,2026-09-12 08:30:00,2026-09-12 10:30,12.98,0.066,2026-09-11 09:11:09
2026-09-12,2026-09-12 08:45:00,2026-09-12 10:45,-0.56,0.2,2026-09-11 09:11:09
2026-09-12,2026-09-12 09:00:00,2026-09-12 11:00,-0.56,0.229,2026-09-11 09:11:09
2026-09-12,2026-09-12 09:15:00,2026-09-12 11:15,-0.56,0.647,2026-09-11 09:11:09
2026-09-12,2026-09-12 09:30:00,2026-09-12 11:30,-0.56,0.652,2026-09-11 09:11:09
2026-09-12,2026-09-12 09:45:00,2026-09-12 11:45,-0.56,0.939,2026-09-11 09:11:09
2026-09-12,2026-09-12 10:00:00,2026-09-12 12:00,-0.56,0.889,2026-09-11 09:11:09
2026-09-12,2026-09-12 10:15:00,2026-09-12 12:15,-0.56,0.924,2026-09-11 09:11:09
2026-09-12,2026-09-12 10:30:00,2026-09-12 12:30,-0.56,0.981,2026-09-11 09:11:09
2026-09-12,2026-09-12 10:45:00,2026-09-12 12:45,-0.56,0.985,2026-09-11 09:11:09
2026-09-12,2026-09-12 11:00:00,2026-09-12 13:00,-0.56,0.987,2026-09-11 09:11:09
2026-09-12,2026-09-12 11:15:00,2026-09-12 13:15,-0.56,0.987,2026-09-11 09:11:09
2026-09-12,2026-09-12 11:30:00,2026-09-12 13:30,-0.56,0.989,2026-09-11 09:11:09
2026-09-12,2026-09-12 11:45:00,2026-09-12 13:45,-0.56,0.991,2026-09-11 09:11:09
2026-09-12,2026-09-12 12:00:00,2026-09-12 14:00,-0.56,0.995,2026-09-11 09:11:09
2026-09-12,2026-09-12 12:15:00,2026-09-12 14:15,-0.56,0.989,2026-09-11 09:11:09
2026-09-12,2026-09-12 12:30:00,2026-09-12 14:30,-0.56,0.993,2026-09-11 09:11:09
2026-09-12,2026-09-12 12:45:00,2026-09-12 14:45,-0.56,0.994,2026-09-11 09:11:09
2026-09-12,2026-09-12 13:00:00,2026-09-12 15:00,-0.56,0.999,2026-09-11 09:11:09
2026-09-12,2026-09-12 13:15:00,2026-09-12 15:15,-0.56,0.999,2026-09-11 09:11:09
2026-09-12,2026-09-12 13:30:00,2026-09-12 15:30,-0.56,0.999,2026-09-11 09:11:09
2026-09-12,2026-09-12 13:45:00,2026-09-12 15:45,-0.56,0.999,2026-09-11 09:11:09
2026-09-12,2026-09-12 14:00:00,2026-09-12 16:00,-0.56,0.997,2026-09-11 09:11:09
2026-09-12,2026-09-12 14:15:00,2026-09-12 16:15,-0.56,0.996,2026-09-11 09:11:09
2026-09-12,2026-09-12 14:30:00,2026-09-12 16:30,-0.56,0.99,2026-09-11 09:11:09
2026-09-12,2026-09-12 14:45:00,2026-09-12 16:45,-0.56,0.865,2026-09-11 09:11:09
2026-09-12,2026-09-12 15:00:00,2026-09-12 17:00,-0.56,0.673,2026-09-11 09:11:09
2026-09-12,2026-09-12 15:15:00,2026-09-12 17:15,-0.56,0.292,2026-09-11 09:11:09
2026-09-12,2026-09-12 15:30:00,2026-09-12 17:30,24.92,0.052,2026-09-11 09:11:09
2026-09-12,2026-09-12 15:45:00,2026-09-12 17:45,32.7,0.019,2026-09-11 09:11:09
2026-09-12,2026-09-12 16:00:00,2026-09-12 18:00,27.98,0.028,2026-09-11 09:11:09
2026-09-12,2026-09-12 16:15:00,2026-09-12 18:15,41.99,0.001,2026-09-11 09:11:09
2026-09-12,2026-09-12 16:30:00,2026-09-12 18:30,63.14,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 16:45:00,2026-09-12 18:45,75.37,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 17:00:00,2026-09-12 19:00,108.13,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 17:15:00,2026-09-12 19:15,149.87,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 17:30:00,2026-09-12 19:30,169.05,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 17:45:00,2026-09-12 19:45,180.37,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 18:00:00,2026-09-12 20:00,212.17,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 18:15:00,2026-09-12 20:15,222.19,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 18:30:00,2026-09-12 20:30,231.13,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 18:45:00,2026-09-12 20:45,233.27,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 19:00:00,2026-09-12 21:00,225.89,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 19:15:00,2026-09-12 21:15,225.63,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 19:30:00,2026-09-12 21:30,222.99,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 19:45:00,2026-09-12 21:45,219.6,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 20:00:00,2026-09-12 22:00,220.26,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 20:15:00,2026-09-12 22:15,217.42,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 20:30:00,2026-09-12 22:30,211.9,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 20:45:00,2026-09-12 22:45,204.27,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 21:00:00,2026-09-12 23:00,207.58,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 21:15:00,2026-09-12 23:15,201.22,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 21:30:00,2026-09-12 23:30,198.23,0.0,2026-09-11 09:11:09
2026-09-12,2026-09-12 21:45:00,2026-09-12 23:45,194.01,0.0,2026-09-11 09:11:09
