dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-13,2026-09-13 14:45:00,2026-09-13 16:45,-0.56,0.935,2026-09-12 09:15:38
2026-09-13,2026-09-13 15:00:00,2026-09-13 17:00,-0.56,0.845,2026-09-12 09:15:38
2026-09-13,2026-09-13 15:15:00,2026-09-13 17:15,-0.56,0.801,2026-09-12 09:15:38
2026-09-13,2026-09-13 15:30:00,2026-09-13 17:30,-0.56,0.7,2026-09-12 09:15:38
2026-09-13,2026-09-13 15:45:00,2026-09-13 17:45,-0.56,0.238,2026-09-12 09:15:38
2026-09-13,2026-09-13 16:00:00,2026-09-13 18:00,-0.56,0.213,2026-09-12 09:15:38
2026-09-13,2026-09-13 16:15:00,2026-09-13 18:15,43.31,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 16:30:00,2026-09-13 18:30,73.31,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 16:45:00,2026-09-13 18:45,117.38,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 17:00:00,2026-09-13 19:00,131.71,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 17:15:00,2026-09-13 19:15,187.38,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 17:30:00,2026-09-13 19:30,213.93,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 17:45:00,2026-09-13 19:45,230.2,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 18:00:00,2026-09-13 20:00,233.67,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 18:15:00,2026-09-13 20:15,241.48,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 18:30:00,2026-09-13 20:30,243.11,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 18:45:00,2026-09-13 20:45,243.47,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 19:00:00,2026-09-13 21:00,239.68,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 19:15:00,2026-09-13 21:15,238.06,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 19:30:00,2026-09-13 21:30,235.72,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 19:45:00,2026-09-13 21:45,233.88,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 20:00:00,2026-09-13 22:00,227.98,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 20:15:00,2026-09-13 22:15,226.97,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 20:30:00,2026-09-13 22:30,224.48,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 20:45:00,2026-09-13 22:45,221.67,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 21:00:00,2026-09-13 23:00,217.39,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 21:15:00,2026-09-13 23:15,213.75,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 21:30:00,2026-09-13 23:30,212.16,0.0,2026-09-12 09:15:38
2026-09-13,2026-09-13 21:45:00,2026-09-13 23:45,208.41,0.0,2026-09-12 09:15:38
