dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-15,2026-09-15 04:00:00,2026-09-15 06:00,222.66,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 04:15:00,2026-09-15 06:15,236.45,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 04:30:00,2026-09-15 06:30,239.03,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 04:45:00,2026-09-15 06:45,242.55,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 05:00:00,2026-09-15 07:00,232.9,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 05:15:00,2026-09-15 07:15,238.44,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 05:30:00,2026-09-15 07:30,238.76,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 05:45:00,2026-09-15 07:45,237.77,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 06:00:00,2026-09-15 08:00,256.68,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 06:15:00,2026-09-15 08:15,258.35,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 06:30:00,2026-09-15 08:30,249.34,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 06:45:00,2026-09-15 08:45,249.68,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 07:00:00,2026-09-15 09:00,171.23,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 07:15:00,2026-09-15 09:15,160.75,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 07:30:00,2026-09-15 09:30,149.7,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 07:45:00,2026-09-15 09:45,132.4,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 08:00:00,2026-09-15 10:00,144.24,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 08:15:00,2026-09-15 10:15,130.48,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 08:30:00,2026-09-15 10:30,121.35,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 08:45:00,2026-09-15 10:45,105.42,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 09:00:00,2026-09-15 11:00,162.7,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 09:15:00,2026-09-15 11:15,148.66,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 09:30:00,2026-09-15 11:30,131.92,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 09:45:00,2026-09-15 11:45,102.75,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 10:00:00,2026-09-15 12:00,117.74,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 10:15:00,2026-09-15 12:15,96.13,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 10:30:00,2026-09-15 12:30,92.12,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 10:45:00,2026-09-15 12:45,79.55,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 11:00:00,2026-09-15 13:00,80.09,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 11:15:00,2026-09-15 13:15,70.64,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 11:30:00,2026-09-15 13:30,70.43,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 11:45:00,2026-09-15 13:45,70.22,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 12:00:00,2026-09-15 14:00,63.64,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 12:15:00,2026-09-15 14:15,63.85,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 12:30:00,2026-09-15 14:30,63.55,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 12:45:00,2026-09-15 14:45,63.5,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 13:00:00,2026-09-15 15:00,52.09,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 13:15:00,2026-09-15 15:15,51.68,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 13:30:00,2026-09-15 15:30,51.2,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 13:45:00,2026-09-15 15:45,49.64,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 14:00:00,2026-09-15 16:00,47.31,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 14:15:00,2026-09-15 16:15,51.8,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 14:30:00,2026-09-15 16:30,53.98,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 14:45:00,2026-09-15 16:45,58.01,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 15:00:00,2026-09-15 17:00,66.99,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 15:15:00,2026-09-15 17:15,75.66,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 15:30:00,2026-09-15 17:30,85.33,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 15:45:00,2026-09-15 17:45,89.4,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 16:00:00,2026-09-15 18:00,89.77,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 16:15:00,2026-09-15 18:15,109.05,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 16:30:00,2026-09-15 18:30,133.53,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 16:45:00,2026-09-15 18:45,156.07,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 17:00:00,2026-09-15 19:00,155.01,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 17:15:00,2026-09-15 19:15,174.12,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 17:30:00,2026-09-15 19:30,191.76,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 17:45:00,2026-09-15 19:45,213.45,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 18:00:00,2026-09-15 20:00,206.55,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 18:15:00,2026-09-15 20:15,207.75,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 18:30:00,2026-09-15 20:30,214.07,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 18:45:00,2026-09-15 20:45,214.51,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 19:00:00,2026-09-15 21:00,223.11,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 19:15:00,2026-09-15 21:15,229.51,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 19:30:00,2026-09-15 21:30,233.72,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 19:45:00,2026-09-15 21:45,226.41,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 20:00:00,2026-09-15 22:00,216.66,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 20:15:00,2026-09-15 22:15,217.1,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 20:30:00,2026-09-15 22:30,214.71,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 20:45:00,2026-09-15 22:45,213.32,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 21:00:00,2026-09-15 23:00,203.5,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 21:15:00,2026-09-15 23:15,200.61,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 21:30:00,2026-09-15 23:30,195.42,0.0,2026-09-14 09:11:51
2026-09-15,2026-09-15 21:45:00,2026-09-15 23:45,191.75,0.0,2026-09-14 09:11:51
