dia_entrega,inicio_utc,inicio_local,precio_previsto,prob_precio_cero,emitida_utc
2026-09-21,2026-09-21 16:30:00,2026-09-21 18:30,138.87,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 16:45:00,2026-09-21 18:45,160.54,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 17:00:00,2026-09-21 19:00,184.76,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 17:15:00,2026-09-21 19:15,197.42,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 17:30:00,2026-09-21 19:30,208.15,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 17:45:00,2026-09-21 19:45,213.82,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 18:00:00,2026-09-21 20:00,208.93,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 18:15:00,2026-09-21 20:15,209.14,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 18:30:00,2026-09-21 20:30,210.16,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 18:45:00,2026-09-21 20:45,208.47,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 19:00:00,2026-09-21 21:00,215.56,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 19:15:00,2026-09-21 21:15,215.6,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 19:30:00,2026-09-21 21:30,216.77,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 19:45:00,2026-09-21 21:45,217.45,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 20:00:00,2026-09-21 22:00,217.53,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 20:15:00,2026-09-21 22:15,212.42,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 20:30:00,2026-09-21 22:30,211.07,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 20:45:00,2026-09-21 22:45,203.5,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 21:00:00,2026-09-21 23:00,198.51,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 21:15:00,2026-09-21 23:15,195.95,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 21:30:00,2026-09-21 23:30,193.2,0.0,2026-09-20 09:13:20
2026-09-21,2026-09-21 21:45:00,2026-09-21 23:45,190.33,0.0,2026-09-20 09:13:20
